DATA_PARTITION,scene_id,GRD_product_identifier,GRD_md5sum,GRD_vh,GRD_vv,GRD_vh_annotation,GRD_vv_annotation,SLC_product_identifier,SLC_md5sum,SLC_swath_1_vh,SLC_swath_1_vv,SLC_swath_1_vh_annotation,SLC_swath_1_vv_annotation,SLC_swath_2_vh,SLC_swath_2_vv,SLC_swath_2_vh_annotation,SLC_swath_2_vv_annotation,SLC_swath_3_vh,SLC_swath_3_vv,SLC_swath_3_vh_annotation,SLC_swath_3_vv_annotation
train,26747d479201b01dt,S1A_IW_GRDH_1SDV_20200122T183641_20200122T183706_030917_038C80_1919,0ce56081ae029a43d9584cf862e1b7bc,s1a-iw-grd-vh-20200122t183641-20200122t183706-030917-038c80-002_SARFish.tiff,s1a-iw-grd-vv-20200122t183641-20200122t183706-030917-038c80-001_SARFish.tiff,s1a-iw-grd-vh-20200122t183641-20200122t183706-030917-038c80-002.xml,s1a-iw-grd-vv-20200122t183641-20200122t183706-030917-038c80-001.xml,S1A_IW_SLC__1SDV_20200122T183640_20200122T183707_030917_038C80_448A,a906066330b76de3c11d85519f470c09,s1a-iw1-slc-vh-20200122t183641-20200122t183706-030917-038c80-001_SARFish.tiff,s1a-iw1-slc-vv-20200122t183641-20200122t183706-030917-038c80-004_SARFish.tiff,s1a-iw1-slc-vh-20200122t183641-20200122t183706-030917-038c80-001.xml,s1a-iw1-slc-vv-20200122t183641-20200122t183706-030917-038c80-004.xml,s1a-iw2-slc-vh-20200122t183642-20200122t183707-030917-038c80-002_SARFish.tiff,s1a-iw2-slc-vv-20200122t183642-20200122t183707-030917-038c80-005_SARFish.tiff,s1a-iw2-slc-vh-20200122t183642-20200122t183707-030917-038c80-002.xml,s1a-iw2-slc-vv-20200122t183642-20200122t183707-030917-038c80-005.xml,s1a-iw3-slc-vh-20200122t183640-20200122t183705-030917-038c80-003_SARFish.tiff,s1a-iw3-slc-vv-20200122t183640-20200122t183705-030917-038c80-006_SARFish.tiff,s1a-iw3-slc-vh-20200122t183640-20200122t183705-030917-038c80-003.xml,s1a-iw3-slc-vv-20200122t183640-20200122t183705-030917-038c80-006.xml
train,bab763815dcb375ct,S1B_IW_GRDH_1SDV_20200415T064101_20200415T064126_021151_028225_3F4C,d44799234388ff5408d99ad5549ec688,s1b-iw-grd-vh-20200415t064101-20200415t064126-021151-028225-002_SARFish.tiff,s1b-iw-grd-vv-20200415t064101-20200415t064126-021151-028225-001_SARFish.tiff,s1b-iw-grd-vh-20200415t064101-20200415t064126-021151-028225-002.xml,s1b-iw-grd-vv-20200415t064101-20200415t064126-021151-028225-001.xml,S1B_IW_SLC__1SDV_20200415T064100_20200415T064127_021151_028225_EA7E,ebf761a1807cdd6c998fbf9903ad648c,s1b-iw1-slc-vh-20200415t064100-20200415t064125-021151-028225-001_SARFish.tiff,s1b-iw1-slc-vv-20200415t064100-20200415t064125-021151-028225-004_SARFish.tiff,s1b-iw1-slc-vh-20200415t064100-20200415t064125-021151-028225-001.xml,s1b-iw1-slc-vv-20200415t064100-20200415t064125-021151-028225-004.xml,s1b-iw2-slc-vh-20200415t064101-20200415t064126-021151-028225-002_SARFish.tiff,s1b-iw2-slc-vv-20200415t064101-20200415t064126-021151-028225-005_SARFish.tiff,s1b-iw2-slc-vh-20200415t064101-20200415t064126-021151-028225-002.xml,s1b-iw2-slc-vv-20200415t064101-20200415t064126-021151-028225-005.xml,s1b-iw3-slc-vh-20200415t064102-20200415t064127-021151-028225-003_SARFish.tiff,s1b-iw3-slc-vv-20200415t064102-20200415t064127-021151-028225-006_SARFish.tiff,s1b-iw3-slc-vh-20200415t064102-20200415t064127-021151-028225-003.xml,s1b-iw3-slc-vv-20200415t064102-20200415t064127-021151-028225-006.xml
train,9db22c8b04f4d851t,S1B_IW_GRDH_1SDV_20200923T064948_20200923T065013_023499_02CA2A_C149,6c83f8db549403c09c01f359b2fa67d6,s1b-iw-grd-vh-20200923t064948-20200923t065013-023499-02ca2a-002_SARFish.tiff,s1b-iw-grd-vv-20200923t064948-20200923t065013-023499-02ca2a-001_SARFish.tiff,s1b-iw-grd-vh-20200923t064948-20200923t065013-023499-02ca2a-002.xml,s1b-iw-grd-vv-20200923t064948-20200923t065013-023499-02ca2a-001.xml,S1B_IW_SLC__1SDV_20200923T064946_20200923T065013_023499_02CA2A_3E15,4dc01220db6c7def9cf93e2e8d152ec4,s1b-iw1-slc-vh-20200923t064946-20200923t065012-023499-02ca2a-001_SARFish.tiff,s1b-iw1-slc-vv-20200923t064946-20200923t065012-023499-02ca2a-004_SARFish.tiff,s1b-iw1-slc-vh-20200923t064946-20200923t065012-023499-02ca2a-001.xml,s1b-iw1-slc-vv-20200923t064946-20200923t065012-023499-02ca2a-004.xml,s1b-iw2-slc-vh-20200923t064947-20200923t065013-023499-02ca2a-002_SARFish.tiff,s1b-iw2-slc-vv-20200923t064947-20200923t065013-023499-02ca2a-005_SARFish.tiff,s1b-iw2-slc-vh-20200923t064947-20200923t065013-023499-02ca2a-002.xml,s1b-iw2-slc-vv-20200923t064947-20200923t065013-023499-02ca2a-005.xml,s1b-iw3-slc-vh-20200923t064948-20200923t065013-023499-02ca2a-003_SARFish.tiff,s1b-iw3-slc-vv-20200923t064948-20200923t065013-023499-02ca2a-006_SARFish.tiff,s1b-iw3-slc-vh-20200923t064948-20200923t065013-023499-02ca2a-003.xml,s1b-iw3-slc-vv-20200923t064948-20200923t065013-023499-02ca2a-006.xml
train,d9ee1c883eeee604t,S1A_IW_GRDH_1SDV_20201030T064029_20201030T064054_035022_0415E8_3775,4ac34a3e44ba9a79fc85a69ad65b792e,s1a-iw-grd-vh-20201030t064029-20201030t064054-035022-0415e8-002_SARFish.tiff,s1a-iw-grd-vv-20201030t064029-20201030t064054-035022-0415e8-001_SARFish.tiff,s1a-iw-grd-vh-20201030t064029-20201030t064054-035022-0415e8-002.xml,s1a-iw-grd-vv-20201030t064029-20201030t064054-035022-0415e8-001.xml,S1A_IW_SLC__1SDV_20201030T064028_20201030T064055_035022_0415E8_DEFA,7a5628bef5b219effbf6e9c80c1837c5,s1a-iw1-slc-vh-20201030t064028-20201030t064054-035022-0415e8-001_SARFish.tiff,s1a-iw1-slc-vv-20201030t064028-20201030t064054-035022-0415e8-004_SARFish.tiff,s1a-iw1-slc-vh-20201030t064028-20201030t064054-035022-0415e8-001.xml,s1a-iw1-slc-vv-20201030t064028-20201030t064054-035022-0415e8-004.xml,s1a-iw2-slc-vh-20201030t064029-20201030t064055-035022-0415e8-002_SARFish.tiff,s1a-iw2-slc-vv-20201030t064029-20201030t064055-035022-0415e8-005_SARFish.tiff,s1a-iw2-slc-vh-20201030t064029-20201030t064055-035022-0415e8-002.xml,s1a-iw2-slc-vv-20201030t064029-20201030t064055-035022-0415e8-005.xml,s1a-iw3-slc-vh-20201030t064028-20201030t064053-035022-0415e8-003_SARFish.tiff,s1a-iw3-slc-vv-20201030t064028-20201030t064053-035022-0415e8-006_SARFish.tiff,s1a-iw3-slc-vh-20201030t064028-20201030t064053-035022-0415e8-003.xml,s1a-iw3-slc-vv-20201030t064028-20201030t064053-035022-0415e8-006.xml
train,e237fa73fe7d2606t,S1B_IW_GRDH_1SDV_20200708T064106_20200708T064131_022376_02A77D_4945,d9cd681222984c970714f471b2011d80,s1b-iw-grd-vh-20200708t064106-20200708t064131-022376-02a77d-002_SARFish.tiff,s1b-iw-grd-vv-20200708t064106-20200708t064131-022376-02a77d-001_SARFish.tiff,s1b-iw-grd-vh-20200708t064106-20200708t064131-022376-02a77d-002.xml,s1b-iw-grd-vv-20200708t064106-20200708t064131-022376-02a77d-001.xml,S1B_IW_SLC__1SDV_20200708T064105_20200708T064132_022376_02A77D_3D83,2f04ab63ce05275687277ae4ef2265cc,s1b-iw1-slc-vh-20200708t064105-20200708t064130-022376-02a77d-001_SARFish.tiff,s1b-iw1-slc-vv-20200708t064105-20200708t064130-022376-02a77d-004_SARFish.tiff,s1b-iw1-slc-vh-20200708t064105-20200708t064130-022376-02a77d-001.xml,s1b-iw1-slc-vv-20200708t064105-20200708t064130-022376-02a77d-004.xml,s1b-iw2-slc-vh-20200708t064106-20200708t064131-022376-02a77d-002_SARFish.tiff,s1b-iw2-slc-vv-20200708t064106-20200708t064131-022376-02a77d-005_SARFish.tiff,s1b-iw2-slc-vh-20200708t064106-20200708t064131-022376-02a77d-002.xml,s1b-iw2-slc-vv-20200708t064106-20200708t064131-022376-02a77d-005.xml,s1b-iw3-slc-vh-20200708t064107-20200708t064132-022376-02a77d-003_SARFish.tiff,s1b-iw3-slc-vv-20200708t064107-20200708t064132-022376-02a77d-006_SARFish.tiff,s1b-iw3-slc-vh-20200708t064107-20200708t064132-022376-02a77d-003.xml,s1b-iw3-slc-vv-20200708t064107-20200708t064132-022376-02a77d-006.xml
train,6c6d4eeb85912ebbt,S1B_IW_GRDH_1SDV_20201024T064110_20201024T064135_023951_02D859_9ADF,f0c096fe556ecae509fa95553c10c0b9,s1b-iw-grd-vh-20201024t064110-20201024t064135-023951-02d859-002_SARFish.tiff,s1b-iw-grd-vv-20201024t064110-20201024t064135-023951-02d859-001_SARFish.tiff,s1b-iw-grd-vh-20201024t064110-20201024t064135-023951-02d859-002.xml,s1b-iw-grd-vv-20201024t064110-20201024t064135-023951-02d859-001.xml,S1B_IW_SLC__1SDV_20201024T064109_20201024T064136_023951_02D859_6114,ca6d80c16275c80cc45621801f504fae,s1b-iw1-slc-vh-20201024t064109-20201024t064134-023951-02d859-001_SARFish.tiff,s1b-iw1-slc-vv-20201024t064109-20201024t064134-023951-02d859-004_SARFish.tiff,s1b-iw1-slc-vh-20201024t064109-20201024t064134-023951-02d859-001.xml,s1b-iw1-slc-vv-20201024t064109-20201024t064134-023951-02d859-004.xml,s1b-iw2-slc-vh-20201024t064110-20201024t064135-023951-02d859-002_SARFish.tiff,s1b-iw2-slc-vv-20201024t064110-20201024t064135-023951-02d859-005_SARFish.tiff,s1b-iw2-slc-vh-20201024t064110-20201024t064135-023951-02d859-002.xml,s1b-iw2-slc-vv-20201024t064110-20201024t064135-023951-02d859-005.xml,s1b-iw3-slc-vh-20201024t064111-20201024t064136-023951-02d859-003_SARFish.tiff,s1b-iw3-slc-vv-20201024t064111-20201024t064136-023951-02d859-006_SARFish.tiff,s1b-iw3-slc-vh-20201024t064111-20201024t064136-023951-02d859-003.xml,s1b-iw3-slc-vv-20201024t064111-20201024t064136-023951-02d859-006.xml
train,5dcbc770ae8216f7t,S1B_IW_GRDH_1SDV_20200305T063111_20200305T063136_020553_026F28_9A80,b14a0aa111ca1d929bb28f2961740484,s1b-iw-grd-vh-20200305t063111-20200305t063136-020553-026f28-002_SARFish.tiff,s1b-iw-grd-vv-20200305t063111-20200305t063136-020553-026f28-001_SARFish.tiff,s1b-iw-grd-vh-20200305t063111-20200305t063136-020553-026f28-002.xml,s1b-iw-grd-vv-20200305t063111-20200305t063136-020553-026f28-001.xml,S1B_IW_SLC__1SDV_20200305T063110_20200305T063137_020553_026F28_2D42,84adf8824f39bf497836063202776949,s1b-iw1-slc-vh-20200305t063111-20200305t063136-020553-026f28-001_SARFish.tiff,s1b-iw1-slc-vv-20200305t063111-20200305t063136-020553-026f28-004_SARFish.tiff,s1b-iw1-slc-vh-20200305t063111-20200305t063136-020553-026f28-001.xml,s1b-iw1-slc-vv-20200305t063111-20200305t063136-020553-026f28-004.xml,s1b-iw2-slc-vh-20200305t063112-20200305t063137-020553-026f28-002_SARFish.tiff,s1b-iw2-slc-vv-20200305t063112-20200305t063137-020553-026f28-005_SARFish.tiff,s1b-iw2-slc-vh-20200305t063112-20200305t063137-020553-026f28-002.xml,s1b-iw2-slc-vv-20200305t063112-20200305t063137-020553-026f28-005.xml,s1b-iw3-slc-vh-20200305t063110-20200305t063135-020553-026f28-003_SARFish.tiff,s1b-iw3-slc-vv-20200305t063110-20200305t063135-020553-026f28-006_SARFish.tiff,s1b-iw3-slc-vh-20200305t063110-20200305t063135-020553-026f28-003.xml,s1b-iw3-slc-vv-20200305t063110-20200305t063135-020553-026f28-006.xml
train,8c60d6ff6db402fdt,S1B_IW_GRDH_1SDV_20200528T063140_20200528T063205_021778_02955B_4907,f2c1c1d647266bb4be5f05b6a2fd4a1b,s1b-iw-grd-vh-20200528t063140-20200528t063205-021778-02955b-002_SARFish.tiff,s1b-iw-grd-vv-20200528t063140-20200528t063205-021778-02955b-001_SARFish.tiff,s1b-iw-grd-vh-20200528t063140-20200528t063205-021778-02955b-002.xml,s1b-iw-grd-vv-20200528t063140-20200528t063205-021778-02955b-001.xml,S1B_IW_SLC__1SDV_20200528T063138_20200528T063205_021778_02955B_8CE7,c9248456873279b53c9d42260593f6cd,s1b-iw1-slc-vh-20200528t063139-20200528t063204-021778-02955b-001_SARFish.tiff,s1b-iw1-slc-vv-20200528t063139-20200528t063204-021778-02955b-004_SARFish.tiff,s1b-iw1-slc-vh-20200528t063139-20200528t063204-021778-02955b-001.xml,s1b-iw1-slc-vv-20200528t063139-20200528t063204-021778-02955b-004.xml,s1b-iw2-slc-vh-20200528t063140-20200528t063205-021778-02955b-002_SARFish.tiff,s1b-iw2-slc-vv-20200528t063140-20200528t063205-021778-02955b-005_SARFish.tiff,s1b-iw2-slc-vh-20200528t063140-20200528t063205-021778-02955b-002.xml,s1b-iw2-slc-vv-20200528t063140-20200528t063205-021778-02955b-005.xml,s1b-iw3-slc-vh-20200528t063138-20200528t063203-021778-02955b-003_SARFish.tiff,s1b-iw3-slc-vv-20200528t063138-20200528t063203-021778-02955b-006_SARFish.tiff,s1b-iw3-slc-vh-20200528t063138-20200528t063203-021778-02955b-003.xml,s1b-iw3-slc-vv-20200528t063138-20200528t063203-021778-02955b-006.xml
train,791fe574b453aec3t,S1B_IW_GRDH_1SDV_20200730T180445_20200730T180509_022704_02B17A_1C80,9f7175cdfb34160390189a1a62ad6306,s1b-iw-grd-vh-20200730t180445-20200730t180509-022704-02b17a-002_SARFish.tiff,s1b-iw-grd-vv-20200730t180445-20200730t180509-022704-02b17a-001_SARFish.tiff,s1b-iw-grd-vh-20200730t180445-20200730t180509-022704-02b17a-002.xml,s1b-iw-grd-vv-20200730t180445-20200730t180509-022704-02b17a-001.xml,S1B_IW_SLC__1SDV_20200730T180444_20200730T180511_022704_02B17A_1844,382977ba7df8a38a62c65ce716878f7c,s1b-iw1-slc-vh-20200730t180444-20200730t180510-022704-02b17a-001_SARFish.tiff,s1b-iw1-slc-vv-20200730t180444-20200730t180510-022704-02b17a-004_SARFish.tiff,s1b-iw1-slc-vh-20200730t180444-20200730t180510-022704-02b17a-001.xml,s1b-iw1-slc-vv-20200730t180444-20200730t180510-022704-02b17a-004.xml,s1b-iw2-slc-vh-20200730t180445-20200730t180511-022704-02b17a-002_SARFish.tiff,s1b-iw2-slc-vv-20200730t180445-20200730t180511-022704-02b17a-005_SARFish.tiff,s1b-iw2-slc-vh-20200730t180445-20200730t180511-022704-02b17a-002.xml,s1b-iw2-slc-vv-20200730t180445-20200730t180511-022704-02b17a-005.xml,s1b-iw3-slc-vh-20200730t180444-20200730t180509-022704-02b17a-003_SARFish.tiff,s1b-iw3-slc-vv-20200730t180444-20200730t180509-022704-02b17a-006_SARFish.tiff,s1b-iw3-slc-vh-20200730t180444-20200730t180509-022704-02b17a-003.xml,s1b-iw3-slc-vv-20200730t180444-20200730t180509-022704-02b17a-006.xml
train,f3936bffaacaba62t,S1A_IW_GRDH_1SDV_20200206T061651_20200206T061716_031128_0393E1_519C,107a9d1805b5722977544b90c0bd235b,s1a-iw-grd-vh-20200206t061651-20200206t061716-031128-0393e1-002_SARFish.tiff,s1a-iw-grd-vv-20200206t061651-20200206t061716-031128-0393e1-001_SARFish.tiff,s1a-iw-grd-vh-20200206t061651-20200206t061716-031128-0393e1-002.xml,s1a-iw-grd-vv-20200206t061651-20200206t061716-031128-0393e1-001.xml,S1A_IW_SLC__1SDV_20200206T061650_20200206T061717_031128_0393E1_1876,e23a980c02cd60835d21bd7e89a766f9,s1a-iw1-slc-vh-20200206t061652-20200206t061717-031128-0393e1-001_SARFish.tiff,s1a-iw1-slc-vv-20200206t061652-20200206t061717-031128-0393e1-004_SARFish.tiff,s1a-iw1-slc-vh-20200206t061652-20200206t061717-031128-0393e1-001.xml,s1a-iw1-slc-vv-20200206t061652-20200206t061717-031128-0393e1-004.xml,s1a-iw2-slc-vh-20200206t061650-20200206t061715-031128-0393e1-002_SARFish.tiff,s1a-iw2-slc-vv-20200206t061650-20200206t061715-031128-0393e1-005_SARFish.tiff,s1a-iw2-slc-vh-20200206t061650-20200206t061715-031128-0393e1-002.xml,s1a-iw2-slc-vv-20200206t061650-20200206t061715-031128-0393e1-005.xml,s1a-iw3-slc-vh-20200206t061651-20200206t061716-031128-0393e1-003_SARFish.tiff,s1a-iw3-slc-vv-20200206t061651-20200206t061716-031128-0393e1-006_SARFish.tiff,s1a-iw3-slc-vh-20200206t061651-20200206t061716-031128-0393e1-003.xml,s1a-iw3-slc-vv-20200206t061651-20200206t061716-031128-0393e1-006.xml
train,e1839b29bdb8784et,S1B_IW_GRDH_1SDV_20200130T182043_20200130T182112_020050_025F10_675E,99f6851da311dfdc79ffa72c738a4d04,s1b-iw-grd-vh-20200130t182043-20200130t182112-020050-025f10-002_SARFish.tiff,s1b-iw-grd-vv-20200130t182043-20200130t182112-020050-025f10-001_SARFish.tiff,s1b-iw-grd-vh-20200130t182043-20200130t182112-020050-025f10-002.xml,s1b-iw-grd-vv-20200130t182043-20200130t182112-020050-025f10-001.xml,S1B_IW_SLC__1SDV_20200130T182043_20200130T182113_020050_025F10_4EEB,20370f37d95653e335820baf21574bac,s1b-iw1-slc-vh-20200130t182043-20200130t182111-020050-025f10-001_SARFish.tiff,s1b-iw1-slc-vv-20200130t182043-20200130t182111-020050-025f10-004_SARFish.tiff,s1b-iw1-slc-vh-20200130t182043-20200130t182111-020050-025f10-001.xml,s1b-iw1-slc-vv-20200130t182043-20200130t182111-020050-025f10-004.xml,s1b-iw2-slc-vh-20200130t182044-20200130t182112-020050-025f10-002_SARFish.tiff,s1b-iw2-slc-vv-20200130t182044-20200130t182112-020050-025f10-005_SARFish.tiff,s1b-iw2-slc-vh-20200130t182044-20200130t182112-020050-025f10-002.xml,s1b-iw2-slc-vv-20200130t182044-20200130t182112-020050-025f10-005.xml,s1b-iw3-slc-vh-20200130t182045-20200130t182113-020050-025f10-003_SARFish.tiff,s1b-iw3-slc-vv-20200130t182045-20200130t182113-020050-025f10-006_SARFish.tiff,s1b-iw3-slc-vh-20200130t182045-20200130t182113-020050-025f10-003.xml,s1b-iw3-slc-vv-20200130t182045-20200130t182113-020050-025f10-006.xml
train,85fe34d1aee53a7ft,S1B_IW_GRDH_1SDV_20200318T181945_20200318T182010_020750_027582_E2EA,2054c13c263e0fbbc9db1944ba11fd78,s1b-iw-grd-vh-20200318t181945-20200318t182010-020750-027582-002_SARFish.tiff,s1b-iw-grd-vv-20200318t181945-20200318t182010-020750-027582-001_SARFish.tiff,s1b-iw-grd-vh-20200318t181945-20200318t182010-020750-027582-002.xml,s1b-iw-grd-vv-20200318t181945-20200318t182010-020750-027582-001.xml,S1B_IW_SLC__1SDV_20200318T181944_20200318T182011_020750_027582_564F,0a595fcc4d668f57b633141b271b1874,s1b-iw1-slc-vh-20200318t181945-20200318t182010-020750-027582-001_SARFish.tiff,s1b-iw1-slc-vv-20200318t181945-20200318t182010-020750-027582-004_SARFish.tiff,s1b-iw1-slc-vh-20200318t181945-20200318t182010-020750-027582-001.xml,s1b-iw1-slc-vv-20200318t181945-20200318t182010-020750-027582-004.xml,s1b-iw2-slc-vh-20200318t181946-20200318t182011-020750-027582-002_SARFish.tiff,s1b-iw2-slc-vv-20200318t181946-20200318t182011-020750-027582-005_SARFish.tiff,s1b-iw2-slc-vh-20200318t181946-20200318t182011-020750-027582-002.xml,s1b-iw2-slc-vv-20200318t181946-20200318t182011-020750-027582-005.xml,s1b-iw3-slc-vh-20200318t181944-20200318t182009-020750-027582-003_SARFish.tiff,s1b-iw3-slc-vv-20200318t181944-20200318t182009-020750-027582-006_SARFish.tiff,s1b-iw3-slc-vh-20200318t181944-20200318t182009-020750-027582-003.xml,s1b-iw3-slc-vv-20200318t181944-20200318t182009-020750-027582-006.xml
train,0edb4a514cda2059t,S1A_IW_GRDH_1SDV_20201030T064119_20201030T064144_035022_0415E8_DCF6,eafde90b639669e062bdd1dcab5a6d27,s1a-iw-grd-vh-20201030t064119-20201030t064144-035022-0415e8-002_SARFish.tiff,s1a-iw-grd-vv-20201030t064119-20201030t064144-035022-0415e8-001_SARFish.tiff,s1a-iw-grd-vh-20201030t064119-20201030t064144-035022-0415e8-002.xml,s1a-iw-grd-vv-20201030t064119-20201030t064144-035022-0415e8-001.xml,S1A_IW_SLC__1SDV_20201030T064117_20201030T064145_035022_0415E8_FD02,c3c485fd97f0413199f2031125527e91,s1a-iw1-slc-vh-20201030t064118-20201030t064143-035022-0415e8-001_SARFish.tiff,s1a-iw1-slc-vv-20201030t064118-20201030t064143-035022-0415e8-004_SARFish.tiff,s1a-iw1-slc-vh-20201030t064118-20201030t064143-035022-0415e8-001.xml,s1a-iw1-slc-vv-20201030t064118-20201030t064143-035022-0415e8-004.xml,s1a-iw2-slc-vh-20201030t064119-20201030t064144-035022-0415e8-002_SARFish.tiff,s1a-iw2-slc-vv-20201030t064119-20201030t064144-035022-0415e8-005_SARFish.tiff,s1a-iw2-slc-vh-20201030t064119-20201030t064144-035022-0415e8-002.xml,s1a-iw2-slc-vv-20201030t064119-20201030t064144-035022-0415e8-005.xml,s1a-iw3-slc-vh-20201030t064117-20201030t064145-035022-0415e8-003_SARFish.tiff,s1a-iw3-slc-vv-20201030t064117-20201030t064145-035022-0415e8-006_SARFish.tiff,s1a-iw3-slc-vh-20201030t064117-20201030t064145-035022-0415e8-003.xml,s1a-iw3-slc-vv-20201030t064117-20201030t064145-035022-0415e8-006.xml
train,776e4275e3864bf4t,S1A_IW_GRDH_1SDV_20200210T182838_20200210T182903_031194_03963B_A93C,2a6e093ee1ae9b77b8c16f69e4a175eb,s1a-iw-grd-vh-20200210t182838-20200210t182903-031194-03963b-002_SARFish.tiff,s1a-iw-grd-vv-20200210t182838-20200210t182903-031194-03963b-001_SARFish.tiff,s1a-iw-grd-vh-20200210t182838-20200210t182903-031194-03963b-002.xml,s1a-iw-grd-vv-20200210t182838-20200210t182903-031194-03963b-001.xml,S1A_IW_SLC__1SDV_20200210T182838_20200210T182904_031194_03963B_7129,76d0e25b441a77935c953cdf337816a8,s1a-iw1-slc-vh-20200210t182838-20200210t182903-031194-03963b-001_SARFish.tiff,s1a-iw1-slc-vv-20200210t182838-20200210t182903-031194-03963b-004_SARFish.tiff,s1a-iw1-slc-vh-20200210t182838-20200210t182903-031194-03963b-001.xml,s1a-iw1-slc-vv-20200210t182838-20200210t182903-031194-03963b-004.xml,s1a-iw2-slc-vh-20200210t182839-20200210t182904-031194-03963b-002_SARFish.tiff,s1a-iw2-slc-vv-20200210t182839-20200210t182904-031194-03963b-005_SARFish.tiff,s1a-iw2-slc-vh-20200210t182839-20200210t182904-031194-03963b-002.xml,s1a-iw2-slc-vv-20200210t182839-20200210t182904-031194-03963b-005.xml,s1a-iw3-slc-vh-20200210t182838-20200210t182903-031194-03963b-003_SARFish.tiff,s1a-iw3-slc-vv-20200210t182838-20200210t182903-031194-03963b-006_SARFish.tiff,s1a-iw3-slc-vh-20200210t182838-20200210t182903-031194-03963b-003.xml,s1a-iw3-slc-vv-20200210t182838-20200210t182903-031194-03963b-006.xml
train,5ce96b81f98e10b1t,S1B_IW_GRDH_1SDV_20201126T061637_20201126T061702_024432_02E776_C6A1,82958eed04d123363c34456da15669c5,s1b-iw-grd-vh-20201126t061637-20201126t061702-024432-02e776-002_SARFish.tiff,s1b-iw-grd-vv-20201126t061637-20201126t061702-024432-02e776-001_SARFish.tiff,s1b-iw-grd-vh-20201126t061637-20201126t061702-024432-02e776-002.xml,s1b-iw-grd-vv-20201126t061637-20201126t061702-024432-02e776-001.xml,S1B_IW_SLC__1SDV_20201126T061636_20201126T061703_024432_02E776_F785,137d44a065924277c5db31abd2370bac,s1b-iw1-slc-vh-20201126t061638-20201126t061703-024432-02e776-001_SARFish.tiff,s1b-iw1-slc-vv-20201126t061638-20201126t061703-024432-02e776-004_SARFish.tiff,s1b-iw1-slc-vh-20201126t061638-20201126t061703-024432-02e776-001.xml,s1b-iw1-slc-vv-20201126t061638-20201126t061703-024432-02e776-004.xml,s1b-iw2-slc-vh-20201126t061636-20201126t061701-024432-02e776-002_SARFish.tiff,s1b-iw2-slc-vv-20201126t061636-20201126t061701-024432-02e776-005_SARFish.tiff,s1b-iw2-slc-vh-20201126t061636-20201126t061701-024432-02e776-002.xml,s1b-iw2-slc-vv-20201126t061636-20201126t061701-024432-02e776-005.xml,s1b-iw3-slc-vh-20201126t061637-20201126t061702-024432-02e776-003_SARFish.tiff,s1b-iw3-slc-vv-20201126t061637-20201126t061702-024432-02e776-006_SARFish.tiff,s1b-iw3-slc-vh-20201126t061637-20201126t061702-024432-02e776-003.xml,s1b-iw3-slc-vv-20201126t061637-20201126t061702-024432-02e776-006.xml
train,066e06233b18a637t,S1A_IW_GRDH_1SDV_20200723T061657_20200723T061722_033578_03E42D_2AD5,eb3c8ac1eeeacd573fd35534496c8a7d,s1a-iw-grd-vh-20200723t061657-20200723t061722-033578-03e42d-002_SARFish.tiff,s1a-iw-grd-vv-20200723t061657-20200723t061722-033578-03e42d-001_SARFish.tiff,s1a-iw-grd-vh-20200723t061657-20200723t061722-033578-03e42d-002.xml,s1a-iw-grd-vv-20200723t061657-20200723t061722-033578-03e42d-001.xml,S1A_IW_SLC__1SDV_20200723T061656_20200723T061723_033578_03E42D_9245,702b9e0b66adfaa7eb40dc8eff5fe81e,s1a-iw1-slc-vh-20200723t061658-20200723t061723-033578-03e42d-001_SARFish.tiff,s1a-iw1-slc-vv-20200723t061658-20200723t061723-033578-03e42d-004_SARFish.tiff,s1a-iw1-slc-vh-20200723t061658-20200723t061723-033578-03e42d-001.xml,s1a-iw1-slc-vv-20200723t061658-20200723t061723-033578-03e42d-004.xml,s1a-iw2-slc-vh-20200723t061656-20200723t061721-033578-03e42d-002_SARFish.tiff,s1a-iw2-slc-vv-20200723t061656-20200723t061721-033578-03e42d-005_SARFish.tiff,s1a-iw2-slc-vh-20200723t061656-20200723t061721-033578-03e42d-002.xml,s1a-iw2-slc-vv-20200723t061656-20200723t061721-033578-03e42d-005.xml,s1a-iw3-slc-vh-20200723t061657-20200723t061722-033578-03e42d-003_SARFish.tiff,s1a-iw3-slc-vv-20200723t061657-20200723t061722-033578-03e42d-006_SARFish.tiff,s1a-iw3-slc-vh-20200723t061657-20200723t061722-033578-03e42d-003.xml,s1a-iw3-slc-vv-20200723t061657-20200723t061722-033578-03e42d-006.xml
